-2.723136853933490364e+00,-2.603413771546883027e+00,3.505053948098471928e+00
-2.275891102323628346e-01,-8.813345848534241966e+00,1.594065402616863025e+00
-5.114207401781400542e+00,-3.748201025155057486e+00,2.178625752566849094e+00
-9.141930957151716441e+00,-3.856495572260919324e+00,4.236363830813218101e+00
-2.629467956682802310e+00,-2.771796342618920495e+00,4.481745241871943897e+00
-2.285119513764399812e+00,5.534025435637888179e+00,2.935861651209759948e+00
3.586462428618458986e+00,-8.591567535870108685e+00,4.153443436553823531e+00
-8.186408688851223303e+00,-1.132616528271596934e+01,4.021623779962704148e+00
-3.265478674462349851e+00,-1.139181663891028506e+01,4.387987041817503986e+00
-3.938389063540019386e+00,-5.050665872025895453e+00,1.620348339444520391e+00
-2.267889614982010471e-01,4.708391818797912798e+00,2.989343269882589915e+00
-8.476629633895278459e-01,1.252950278098294312e+01,4.417772254861839443e+00
-1.903791266429844864e+00,1.077001621025163836e+01,9.265292226996809433e+00
-7.424291177388073315e+00,-3.496035214208291553e+00,4.442490936269830826e+00
-6.630454557661694892e+00,-6.737319458301726627e+00,1.736628521635451339e+00
-3.004544293815642142e+00,-5.475432384681313547e-01,3.986504354697860908e+00
5.295082710886296340e-01,3.724009159059311180e+00,3.884285600959662688e+00
-5.215945183141509567e+00,-2.067088741278340080e+00,5.621561626191705408e+00
-6.660745549163200607e-01,-6.088875298787061574e+00,9.404770006868336196e+00
-4.883021706544550256e-01,-4.585089440715872655e-01,1.298816648317887346e+00
-3.814659707543472056e+00,-1.192803204966531139e+00,6.359058649231433158e+00
-1.141437301731524556e+01,-9.157258471505455688e+00,-1.118787311642950755e+00
-1.300632427016190285e+01,-6.726291710264144186e+00,7.468112430451205874e+00
2.257072312817996362e+00,9.073205356347980199e+00,2.463494863883784802e+00
1.294283968630384862e+00,7.566194788770481239e+00,5.228578770425189148e+00
-9.292548736112859586e+00,-4.132850549971584186e+00,3.603547167485583458e-01
2.668992257980189908e+00,1.169276657642401851e+01,6.406214350860334861e+00
2.052417778833447670e+00,-1.623427861244834247e+01,-5.411914777041797464e-01
-4.005431848330935907e+00,-9.219180211706454742e-01,3.827661011031489924e+00
-3.826327648012680882e+00,-1.542495174237640043e+00,5.024962387868352032e+00
-2.346578418937321331e+00,3.210855152720871963e+00,1.901657596249818338e+00
6.294430556316604752e-01,9.035503368589381523e+00,5.673298529519377631e+00
-8.618898694632171953e+00,2.467554020468981868e+00,2.508293207106914835e+00
