9.977135813344064630e-01,-7.620257159560289040e+00
-3.595800026139697181e+00,3.313724192362982102e+00
4.527055936830777227e+00,-2.929431512463055665e+00
-5.130592444934557683e+00,5.227497208738691725e-01
8.962998638645988336e+00,-7.467145800653698373e+00
-1.115523144702404146e+01,2.880381217930142235e+00
-3.943147071694648176e+00,9.101588363397674186e+00
-8.169023641245232170e+00,3.092134118428066625e+00
-4.926294096954208612e+00,-1.669370879325331458e+00
-1.756133722743027370e+00,2.152485506537764159e+00
-6.785780229743073377e+00,2.989623917329236047e+00
-5.764310885293970621e+00,1.751940263548718679e+00
-4.311091655352994323e+00,9.588964901273890007e+00
-1.058606430201443516e+00,8.283246885359373479e+00
2.542957538319077671e+00,-1.087232012244349022e+01
4.358568648479659302e-01,-5.930066585461323925e+00
1.064561355108413387e+01,-3.679712052038060399e+00
3.181581967590416116e-01,3.065867390249246149e+00
-2.626927830045608925e-01,9.580909775521877947e+00
-1.135719593485293943e+00,9.159782840708331264e+00
-9.471102934937709605e+00,1.050446783557556785e+01
-5.764401560479495146e+00,3.247293807838595558e+00
-5.179233298781772632e+00,3.194877408564949839e+00
3.011856143039115530e-02,1.270215110372776124e+01
2.223743434241502115e+00,-2.355872798226723575e-01
-9.702377983726245603e+00,-2.713866239793132351e-01
8.897992809375487866e+00,-4.516632946643102109e+00
2.841988726497187923e+00,-1.192505453481517463e+01
-6.408668731959804354e+00,3.678330275327879484e+00
-2.242016782874789449e-01,9.183123101335182170e+00
-5.458701098944411356e+00,5.895130488269483493e+00
-4.546942702316965956e+00,1.069498273208469286e+01
3.396641802713409319e+00,-3.003541192791133518e+00
3.463663504377330615e-01,1.000340749490475112e+01
-1.079161371619528520e+00,1.144413460580030417e+01
-3.058250652806298486e+00,9.995601251132015364e+00
-2.974508934795005555e+00,4.639792490643038114e+00
-2.264033579675707841e+00,4.997425259110445772e+00
6.193417747513063620e-02,1.595275830284316676e+01
-3.502019574486268993e+00,1.033429838309677251e+01
3.576959801962924956e+00,-3.742203783934050954e+00
6.386766959412597089e+00,-6.829944549375586149e+00
-1.243971866756365685e+01,7.807008648546022833e+00
6.216709973758510088e+00,9.031737985660917900e+00
1.257229288797540701e+00,8.188061696095154218e+00
2.949762507486751062e+00,-2.605356184161125910e+00
2.534336485743482914e+00,1.142493329148011227e+01
-2.763660669840194650e+00,9.884327044970103060e+00
-6.447343655787713956e+00,9.041693120127543892e+00
7.032764334229550940e+00,-9.205024659637903284e+00
-2.289638555342335735e+00,3.070898533172711886e+00
6.862394545823162773e-01,2.566058943709850659e+00
-2.416411630715140646e-01,-2.985294876380522489e+00
1.602400961108721544e+00,7.268652982443956745e+00
-2.420081341576652001e+00,-1.542128247912286199e+00
-5.498474982492666641e+00,2.335331194792039433e+00
6.085064453975944865e+00,-4.214564017024188480e+00
3.813943257546855925e+00,-3.936782807975918175e-01
